	sourcepage	rebuttalpage
232	http://nvicadvocacy.org/members/Resources/CAOPPOSEAB2109RestrictingVaccineExemptions.aspx	http://scienceblogs.com/insolence/2012/03/23/california-bill-ab-2109-real-informed-consent/
233	http://www.huffingtonpost.com/dr-bob-sears/california-vaccination-bill_b_1355370.html	http://scienceblogs.com/insolence/2012/03/23/california-bill-ab-2109-real-informed-consent/
234	http://mothering.com/all-things-mothering/mothering/health/from-dr-bob-sears-california-bill-threatens-vaccine-freedom-of-choice	http://scienceblogs.com/insolence/2012/03/23/california-bill-ab-2109-real-informed-consent/
235	http://wmbriggs.com/blog/?p=5138	http://www.spacetravels.org/2012/02/a-case-study-of-the-tactics-of-climate-change-denial-in-which-i-am-the-target/
236	http://wmbriggs.com/blog/?p=5138	http://tamino.wordpress.com/2012/02/01/william-m-briggs-numerologist-to-the-stars/
237	http://wmbriggs.com/blog/?p=5138	http://scienceblogs.com/gregladen/2012/02/01/william-m-briggs-has-misunders/
238	http://www.osnews.com/story/25225/The_Future_of_User_Interfaces_is_Brainwaves/	http://worrydream.com/ABriefRantOnTheFutureOfInteractionDesign/
239	http://www.conservapedia.com/Evolution	http://en.wikipedia.org/wiki/Evolution
240	http://www.conservapedia.com/Evolution	http://skeptoid.com/episodes/4120
241	http://www.conservapedia.com/Evolution	http://nondiscovery.wordpress.com/2008/10/10/conservapedias-unbiased-view-of-evolution/
242	http://www.dailymail.co.uk/sciencetech/article-2120512/Global-warming-Earth-heated-medieval-times-human-CO2-emissions.html	http://climatecrocks.com/2012/03/27/birth-of-a-climate-crock-scientist-disavows-daily-mail-story-on-mwp/
243	http://www.dailymail.co.uk/sciencetech/article-2120512/Global-warming-Earth-heated-medieval-times-human-CO2-emissions.html	http://skepticalscience.com/scientist-sets-record-straight-on-mwp-research.html
244	http://www.abc.net.au/religion/articles/2012/03/28/3466101.htm	http://metamagician3000.blogspot.com/2012/03/george-weigel-on-pill.html
245	http://www.slate.com/articles/technology/future_tense/2012/01/anti_vaccine_activists_9_11_deniers_and_google_s_social_search_.html	http://skeptools.wordpress.com/2012/01/24/slate-conspiracy-theories-anti-vaccine-denialism-evgeny-morozov-google/
246	http://www.cracked.com/article_19785_5-ways-modern-men-are-trained-to-hate-women.html	http://www.rawstory.com/rs/2012/03/29/pandagon-misogyny-isnt-caused-by-male-horniness/
247	http://online.wsj.com/article/SB10001424052702304636404577291352882984274.html	http://skepticalscience.com/happer-spencer-global-warming-continues.html
248	http://creation.com/age-of-the-earth#20110326	http://rationalwiki.org/wiki/101_evidences_for_a_young_age_of_the_Earth_and_the_universe
250	http://www.nytimes.com/2012/03/13/health/research/red-meat-linked-to-cancer-and-heart-disease.html	http://garytaubes.com/2012/03/science-pseudoscience-nutritional-epidemiology-and-meat/
251	http://tv.naturalnews.com/v.asp?v=C463AA940B9AEBA5D294F87FF0716579	http://milk.procon.org/view.answers.php?questionID=000969
252	http://www.nytimes.com/2012/03/13/health/research/red-meat-linked-to-cancer-and-heart-disease.html	http://www.zoeharcombe.com/2012/03/red-meat-mortality-the-usual-bad-science/
253	http://www.bbc.co.uk/news/health-17345967	http://www.zoeharcombe.com/2012/03/red-meat-mortality-the-usual-bad-science/
254	http://www.hsph.harvard.edu/news/press-releases/2012-releases/red-meat-cardiovascular-cancer-mortality.html	http://www.zoeharcombe.com/2012/03/red-meat-mortality-the-usual-bad-science/
255	http://saude.ig.com.br/bemestar/correr-de-tenis-e-mais-eficiente-do-que-correr-descalco/n1597731376677.html	http://revistacontrarelogio.com.br/blogs/corredolatra/2012/03/05/novo-estudo-diz-que-nao-ha-vantagem-metabolica-no-correr-descalco/
257	http://www.askmen.com/specials/2006_top_49/rupert-murdoch-25.html	http://www.newscorpse.com/ncWP/?p=1100
258	http://articles.mercola.com/sites/articles/archive/2012/04/11/epigenetic-vs-determinism.aspx	http://scienceblogs.com/insolence/2013/02/11/epigenetics-you-keep-using-that-word-i-do-not-think-it-means-what-you-think-it-means/
259	http://www.abc.net.au/unleashed/3940980.html	http://www.monthlyquadrantreview.com/?p=802
260	http://www.abc.net.au/unleashed/3940980.html	http://www.socialistworker.co.uk/art.php?id=28116
261	http://www.homeopathytoday.org/	http://theness.com/neurologicablog/index.php/homeopathy-awareness-week/
262	http://www.homeoinst.org/news/homeopathy-effective-according-swiss-federal-report	http://theness.com/neurologicablog/index.php/homeopathy-awareness-week/
263	http://www.homeopathytoday.org/	http://sciencebasedpharmacy.wordpress.com/2012/04/13/dilutions-of-grandeur-its-world-homeopathy-awareness-week/
264	http://www.homeoinst.org/news/homeopathy-effective-according-swiss-federal-report	http://sciencebasedpharmacy.wordpress.com/2012/04/13/dilutions-of-grandeur-its-world-homeopathy-awareness-week/
265	http://www.homeoinst.org/news/homeopathy-effective-according-swiss-federal-report	http://www.randi.org/site/index.php/swift-blog/1628-the-swiss-endorse-homeopathy.html
266	http://www.foreignpolicy.com/articles/2012/02/27/cyberwar?page=0,0	http://www.foreignpolicy.com/articles/2012/02/27/cyberwar_is_already_upon_us?page=0,2
267	http://scienceofhomeopathy.com/	http://en.wikipedia.org/wiki/Homeopathy#Evidence
269	http://www.imdb.com/title/tt1567233/	http://www.westonaprice.org/blogs/cmasterjohn/the-curious-case-of-campbells-rats-does-protein-deficiency-prevent-cancer/
270	http://www.counterpunch.org/2012/04/09/the-weaponization-of-atheism/	http://loonpond.blogspot.com/2011/06/jeff-sparrow-and-wholl-come-waltzing.html
271	http://www.salon.com/2008/03/13/chris_hedges/	http://www.samharris.org/site/full_text/response-to-controversy2/
272	http://www.alternet.org/rights/80449/	http://www.samharris.org/site/full_text/response-to-controversy2/
273	http://newmatilda.com/2011/06/08/where-have-all-progressive-atheists-gone	http://loonpond.blogspot.com/2011/06/jeff-sparrow-and-wholl-come-waltzing.html
274	http://www.cease-therapy.com/	http://scienceblogs.com/insolence/2012/04/17/cease-and-desist-subjecting-autistic-chi/
275	http://content.healthaffairs.org/content/31/4/667.abstract	http://scienceblogs.com/denialism/2012/04/do_higher_us_expenditures_on_c.php
276	http://content.healthaffairs.org/content/31/4/667.abstract	http://scienceblogs.com/insolence/2012/04/24/more-cancer-care-isnt-always-better/
277	http://content.healthaffairs.org/content/31/4/667.abstract	http://www.reuters.com/article/2012/04/09/us-cancercare-idUSBRE8380SA20120409
279	http://www.sexatdawn.com/	http://jseliger.com/2010/07/21/sex-at-dawn-christopher-ryan-and-cacilda-jetha/
280	http://www.thedailybeast.com/articles/2012/02/22/ethical-or-not-silicon-valley-bloggers-hit-up-vcs-for-angel-funds.html	http://scobleizer.com/2012/02/23/scoble-hit-man-of-silicon-valley/
281	http://communities.washingtontimes.com/neighborhood/higher-things/2012/apr/21/science-and-common-sense-point-gods-existence/	http://randomrationality.com/2012/04/23/does-god-have-a-god/
282	http://sppiblog.org/news/former-nasa-scientists-astronauts-admonish-agency-on-climate-change-position	http://www.scholarsandrogues.com/2012/04/25/errors-shortcomings-void-nasa-climate-letter/
283	http://www.nytimes.com/2011/06/19/opinion/19longmire.html	http://randomrationality.com/2012/03/06/the-drug-war-is-futile/
284	http://www.amanfangwardaslicht.at/	http://scienceblogs.com/insolence/2012/04/27/eat-the-sun-sun-worshiping-fantasy-versu/
285	http://www.eatthesunmovie.com/home_splash.html	http://scienceblogs.com/insolence/2011/04/29/your-friday-dose-of-woo-eat-the-sun/
288	http://pielkeclimatesci.wordpress.com/2012/04/20/sea-ice-prediction-update-to-2012/	http://tamino.wordpress.com/2012/04/23/do-the-math/
290	http://voxday.blogspot.com/2012/04/intrinsic-unreliability-of-science.html	http://scienceblogs.com/insolence/2012/04/30/preclinical-research-has-a-problem/
291	http://www.naturalnews.com/035616_cancer_industry_scientific_fraud_studies.html	http://scienceblogs.com/insolence/2012/04/30/preclinical-research-has-a-problem/
292	http://www.samharris.org/blog/item/in-defense-of-profiling	http://freethoughtblogs.com/pharyngula/2012/04/30/no-racial-profiling-please/
293	http://www.samharris.org/blog/item/in-defense-of-profiling	http://osianh.blogspot.com/2012/04/in-defence-of-prejudice.html
297	http://gaia-health.com/gaia-blog/2012-04-24/nurses-dont-trust-vaccines-so-study-researchers-show-them-no-respect/	http://scienceblogs.com/insolence/2012/05/01/suspicion-of-vaccines-among-those-who-sh/
298	http://www.samharris.org/blog/item/in-defense-of-profiling	http://scienceblogs.com/tfk/2012/04/profiling_and_sam_harris.php?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+ThoughtsFromKansas+%28Thoughts+from+Kansas%29
299	http://www.thepunch.com.au/articles/a-hildebrand-guide-how-labor-destroyed-itself/	http://prestoninstitute.wordpress.com/2012/05/01/jokinjoemaccas/
300	http://rt.com/news/egypt-sex-dead-wife-054/	http://www.museumofhoaxes.com/hoax/weblog/comments/controversy_over_egyptian_farewell_intercourse_law
301	http://www.huffingtonpost.co.uk/2012/04/27/farewell-intercourse-law-women_n_1458379.html	http://www.museumofhoaxes.com/hoax/weblog/comments/controversy_over_egyptian_farewell_intercourse_law
302	http://www.samharris.org/blog/item/islam-and-the-future-of-liberalism	http://randomrationality.com/2012/03/26/a-rebuttal-to-sam-harris/
303	http://news.nationalgeographic.com/news/2004/12/1206_041206_global_warming.html	http://junkscience.com/2011/11/03/greenhouse-advocates-cant-see-the-obvious/
304	http://english.alarabiya.net/articles/2012/04/25/210198.html	http://www.museumofhoaxes.com/hoax/weblog/comments/controversy_over_egyptian_farewell_intercourse_law
305	http://english.alarabiya.net/articles/2012/04/25/210198.html	http://theamericanmuslim.org/tam.php/features/articles/about-that-egyptian-necrophilia-law/0019097
306	http://rt.com/news/egypt-sex-dead-wife-054/	http://theamericanmuslim.org/tam.php/features/articles/about-that-egyptian-necrophilia-law/0019097
307	http://www.whatintheworldaretheyspraying.info/	http://contrailscience.com/what-in-the-world-are-they-spraying/
308	http://www.etcgroup.org/en/geoengineeringmap	http://metabunk.org/threads/549-Debunked-Geoengineering-Map-by-ETC-Group
309	http://www.handsoffmotherearth.org/2012/05/the-world-of-geoengineering-etc-group-maps-earth-system-experimentation/	http://metabunk.org/threads/549-Debunked-Geoengineering-Map-by-ETC-Group
318	http://www.theecologist.org/News/news_analysis/952238/dont_believe_the_spin_on_thorium_being_a_greener_nuclear_option.html	http://energyfromthorium.com/rees-article-rebuttal/
323	http://bishophill.squarespace.com/blog/2012/5/3/death-threats-debunked.html	http://davidappell.blogspot.com/2012/05/threats-in-australia-more-to-story.html
325	http://bishophill.squarespace.com/blog/2012/5/3/death-threats-debunked.html	http://watchingthedeniers.wordpress.com/2012/05/05/death-threats-why-guv-theres-been-no-death-threats-the-australian-claims-threats-against-scientists-not-real-forgetting-it-has-reported-on-death-threats-made-against-scientists/
326	http://junkscience.com/2011/11/03/greenhouse-advocates-cant-see-the-obvious/	http://blog.chron.com/climateabyss/2012/04/about-the-lack-of-warming/
333	http://gaia-health.com/gaia-blog/2012-05-06/if-homeopathy-cant-work-then-neither-can-anesthesia/	http://scienceblogs.com/insolence/2012/05/09/plausibility-does-not-mean-knowing-mechanism/
334	http://thinkingmomsrevolution.com/	http://scienceblogs.com/insolence/2010/07/19/i-know-you-are-but-what-am-i-medical-voi/
335	http://www.ageofautism.com/2012/05/autism-and-the-antarctic-ozone-hole-.html	http://scienceblogs.com/insolence/2010/07/19/i-know-you-are-but-what-am-i-medical-voi/
336	http://www.samharris.org/blog/item/in-defense-of-profiling	http://www.huffingtonpost.com/chris-stedman/sam-harris-racial-profiling_b_1472360.html
337	http://www.samharris.org/blog/item/in-defense-of-profiling	http://freethoughtblogs.com/axp/2012/05/01/racial-profiling-a-data-mining-perspective-warning-wonky/
338	http://www.samharris.org/blog/item/in-defense-of-profiling	http://www.samharris.org/blog/item/the-trouble-with-profiling
339	http://www.samharris.org/blog/item/in-defense-of-profiling	http://www.guardian.co.uk/uk/2008/aug/20/uksecurity.terrorism1
340	http://www.samharris.org/blog/item/in-defense-of-profiling	http://www.pnas.org/content/106/6/1716.full?sid=3bc684ec-b593-41e9-b03e-2e3f32bc42b0
341	http://freethoughtblogs.com/pharyngula/2012/04/30/no-racial-profiling-please/	http://www.samharris.org/blog/item/on-knowing-your-enemy29
342	http://www.samharris.org/blog/item/on-knowing-your-enemy29	http://freethoughtblogs.com/pharyngula/2012/05/07/my-objections-to-profiling-werent-actually-addressedbut-ok/
343	http://www.foreignpolicy.com/articles/2012/04/23/why_do_they_hate_us	http://www.theatlantic.com/international/archive/2012/04/the-real-roots-of-sexism-in-the-middle-east-its-not-islam-race-or-hate/256362/
346	http://www.cffsi.org/	http://media.apps.chicagotribune.com/flames/index.html
347	http://www.populartechnology.net/2009/10/peer-reviewed-papers-supporting.html	http://itsnotnova.wordpress.com/2011/06/30/poptechs-list-of-confusion/
349	http://www.zeitgeistmovie.com/	http://conspiracies.skepticproject.com/articles/zeitgeist/part-one/
350	http://vimeo.com/13726978	http://conspiracies.skepticproject.com/articles/zeitgeist/part-one/
352	http://www.burzynskiclinic.com/	http://scienceblogs.com/insolence/2012/05/10/two-more-tragic-tales-of-burzynski-patients/
353	http://wattsupwiththat.com/2012/03/07/a-detailed-review-of-manns-book-the-hockey-stick-and-the-climate-wars-as-it-relates-to-the-wegman-report-to-congress/	http://frankodwyer.com/blog/2012/03/06/mann-shollenberger
354	http://drtimball.com/2012/pre-industrial-and-current-co2-levels-deliberately-corrupted/	http://www.ferdinand-engelbeen.be/klimaat/beck_data.html
355	http://drtimball.com/2012/pre-industrial-and-current-co2-levels-deliberately-corrupted/	http://www.someareboojums.org/blog/?p=7
356	http://phaelosopher.com/2012/05/03/genome-healing-an-awakening-opportunity/	http://scienceblogs.com/insolence/2012/05/11/heal-your-genome/
357	http://genomehealingworkshop.us/wps/	http://scienceblogs.com/insolence/2012/05/11/heal-your-genome/
358	http://itsnotnova.wordpress.com/2011/06/30/poptechs-list-of-confusion/	http://z4.invisionfree.com/Popular_Technology/index.php?showtopic=4328
360	http://www.samharris.org/free-will	http://www.abc.net.au/religion/articles/2012/04/26/3489758.htm
361	http://www.amazon.co.uk/Free-Will-Sam-Harris/dp/1451683405	http://www.abc.net.au/religion/articles/2012/04/26/3489758.htm
363	http://www.nationaljournal.com/features/restoration-calls/too-hot-for-ted-income-inequality-20120516	http://tedchris.posterous.com/131417405
365	http://holykaw.alltop.com/the-ted-talk-ted-didnt-want-you-to-see-video	http://tedchris.posterous.com/131417405
366	http://www.dailymail.co.uk/news/article-2145218/WikiLeaks-cable-led-Iran-hang-kick-boxer-said-Israeli-spy-assassinated-nuclear-scientist.html	http://www.forbes.com/sites/andygreenberg/2012/05/16/wikileaks-no-media-morons-we-didnt-help-iran-execute-an-israeli-spy/
367	http://www.israelnationalnews.com/News/News.aspx/155874	http://www.forbes.com/sites/andygreenberg/2012/05/16/wikileaks-no-media-morons-we-didnt-help-iran-execute-an-israeli-spy/
370	http://theoatmeal.com/comics/tesla	http://www.forbes.com/sites/alexknapp/2012/05/18/nikola-tesla-wasnt-god-and-thomas-edison-wasnt-the-devil/
371	http://www.populartechnology.net/2009/10/peer-reviewed-papers-supporting.html	http://www.skepticalscience.com/meet-the-denominator.html
372	http://www.populartechnology.net/2009/10/peer-reviewed-papers-supporting.html	http://www.carbonbrief.org/blog/2011/04/900-papers-supporting-climate-scepticism-exxon-links
373	http://www.populartechnology.net/2009/10/peer-reviewed-papers-supporting.html	http://www.carbonbrief.org/blog/2011/04/900-papers-part-two-using-our-paper-is-misleading
374	http://www.populartechnology.net/2009/10/peer-reviewed-papers-supporting.html	http://www.carbonbrief.org/blog/2011/04/energy-and-environment-%E2%80%93-%E2%80%9Cjournal-of-choice-for-climate-skeptics%E2%80%9D-part-iii-of-the-analysis-of-the-900plus-climate-skeptic-papers
375	http://www.smh.com.au/technology/technology-news/brain-drain-why-young-entrepreneurs-leave-home-20120517-1ytoo.html	http://delimiter.com.au/2012/05/18/australias-it-startup-scene-blooming-not-dying/
376	http://www.molecularpain.com/content/8/1/28/abstract	http://scienceblogs.com/insolence/2012/05/21/papuncture-on-the-rebranding/
377	http://altmedforyou.com/?p=318	http://scienceblogs.com/insolence/2012/05/21/papuncture-on-the-rebranding/
